candidate_id,problem,language,submission_id,source_file,issue_id,severity,line,column,message,risk,code_before,code_at_line,code_after,approved_for_removal,review_notes
unused_000573,matei-si-diamantele,cpp,1342818952,matei-si-diamantele/1342818952.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,high,for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},"ll mypow(ll a,ll b) {ll res=1;if(b<0)b=0;assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a;a=a*a;}return res;},FALSE,
unused_000574,matei-si-diamantele,cpp,1344373500,matei-si-diamantele/1344373500.cpp,redundantAssignment,style,27,9,Variable 'left' is reassigned a value before the old one has been used.,medium,down=n;,left=y;,right=y;,FALSE,
unused_000575,matei-si-diamantele,cpp,1344373500,matei-si-diamantele/1344373500.cpp,redundantAssignment,style,28,10,Variable 'right' is reassigned a value before the old one has been used.,medium,left=y;,right=y;,for(int i=up;i<=down;i++),FALSE,
unused_000576,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,18,21,Variable 'posi' is assigned a value that is never used.,medium,},"int i = 1, posi = L, posj = C, max = a[L][C];",while(i <= P) {,FALSE,
unused_000577,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,18,31,Variable 'posj' is assigned a value that is never used.,medium,},"int i = 1, posi = L, posj = C, max = a[L][C];",while(i <= P) {,FALSE,
unused_000578,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,21,18,Variable 'posi' is assigned a value that is never used.,medium,if((L - 1) >= 1 && (L - 1) <= N && C >= 1 && C <= M && a[L-1][C] > max) {,posi = L - 1;,posj = C;,FALSE,
unused_000579,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,22,18,Variable 'posj' is assigned a value that is never used.,medium,posi = L - 1;,posj = C;,max = a[L-1][C];,FALSE,
unused_000580,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,26,18,Variable 'posi' is assigned a value that is never used.,medium,if(L >= 1 && L <= N && (C - 1) >= 1 && (C - 1) <= M && a[L][C-1] > max) {,posi = L;,posj = C - 1;,FALSE,
unused_000581,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,27,18,Variable 'posj' is assigned a value that is never used.,medium,posi = L;,posj = C - 1;,max = a[L][C-1];,FALSE,
unused_000582,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,31,18,Variable 'posi' is assigned a value that is never used.,medium,if((L + 1) >= 1 && (L + 1) <= N && C >= 1 && C <= M && a[L+1][C] > max) {,posi = L + 1;,posj = C;,FALSE,
unused_000583,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,32,18,Variable 'posj' is assigned a value that is never used.,medium,posi = L + 1;,posj = C;,max = a[L+1][C];,FALSE,
unused_000584,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,36,18,Variable 'posi' is assigned a value that is never used.,medium,if(L >= 1 && L <= N && (C + 1) >= 1 && (C + 1) <= M && a[L][C+1] > max) {,posi = L;,posj = C + 1;,FALSE,
unused_000585,matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,37,18,Variable 'posj' is assigned a value that is never used.,medium,posi = L;,posj = C + 1;,max = a[L][C+1];,FALSE,
unused_000586,matei-si-diamantele,cpp,1344697187,matei-si-diamantele/1344697187.cpp,unreadVariable,style,20,9,Variable 'till' is assigned a value that is never used.,medium,int diff = p;,int till = 1;,int max = -1000000000;,FALSE,
unused_000587,matei-si-diamantele,cpp,1344697577,matei-si-diamantele/1344697577.cpp,unusedFunction,style,27,6,The function 'print_queue' is never used.,high,},"void print_queue(std::queue<pair<int, int>> q)",{,FALSE,
unused_000588,matei-si-diamantele,cpp,1344697704,matei-si-diamantele/1344697704.cpp,unusedFunction,style,27,6,The function 'print_queue' is never used.,high,},"void print_queue(std::queue<pair<int, int>> q)",{,FALSE,
unused_000589,matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,unusedVariable,style,12,34,Unused variable: i,medium,,"int n, m , p,startr, startc, i, j;",int adj[NMAX][NMAX];,FALSE,
unused_000590,matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,unusedVariable,style,12,37,Unused variable: j,medium,,"int n, m , p,startr, startc, i, j;",int adj[NMAX][NMAX];,FALSE,
unused_000591,matei-si-diamantele,cpp,1361807199,matei-si-diamantele/1361807199.cpp,unreadVariable,style,14,33,Variable 'visited' is assigned a value that is never used.,medium,"vector<vector<int>> mat(N + 1 , vector<int> (M + 1, 0));","vector<vector<bool>> visited(N + 1 , vector<bool> (M + 1, false));",for (int i = 1; i <= N; i++) {,FALSE,
unused_000592,matei-si-diamantele,cpp,1378159510,matei-si-diamantele/1378159510.cpp,unreadVariable,style,19,14,Variable 'valMax' is assigned a value that is never used.,medium,"int n, m, p, l, c;",int valMax = INT_MIN;,"ifstream fin(""date.in"");",FALSE,
unused_000593,matei-si-diamantele,cpp,1391941229,matei-si-diamantele/1391941229.cpp,unreadVariable,style,24,12,Variable 'sw' is assigned a value that is never used.,medium,cin >> v[i][j];,int sw = 0;,int j = 0;,FALSE,
unused_000594,matei-si-diamantele,cpp,1391964261,matei-si-diamantele/1391964261.cpp,unreadVariable,style,25,23,Variable 'moves' is assigned a value that is never used.,medium,if (moves <= p && d < mat[i][j]) {,moves = maxi;,d = mat[i][j];,FALSE,
unused_000595,organizare-mafiota,cpp,1314235234,organizare-mafiota/1314235234.cpp,unreadVariable,style,17,15,Variable 'count' is assigned a value that is never used.,medium,idx[u] = u;,int count = 1;,for(auto x : subord[u]) {,FALSE,
unused_000596,organizare-mafiota,cpp,1314236163,organizare-mafiota/1314236163.cpp,unusedVariable,style,15,13,Unused variable: a,medium,for (int u = 1; u <= q; u++) {,int a[kNmax][kNmax];,"vector<int> in(n+1,0);",FALSE,
unused_000597,organizare-mafiota,cpp,1314236683,organizare-mafiota/1314236683.cpp,unreadVariable,style,33,71,Variable 'poz' is assigned a value that is never used.,medium,while(q--){,"int x,y, mini_val = 1001000, maxi_val = -1001000, poz = 1, poz_t = 1;",for(int i = 0 ; i < m; i++){,FALSE,
unused_000598,organizare-mafiota,cpp,1314236693,organizare-mafiota/1314236693.cpp,unusedVariable,style,21,9,Unused variable: i,medium,"dfs(n1, visited, connections);",int i;,,FALSE,
unused_000599,organizare-mafiota,cpp,1314236901,organizare-mafiota/1314236901.cpp,unreadVariable,style,33,55,Variable 'mini_poz' is assigned a value that is never used.,medium,while(q--){,"int x,y, mini_val = 1001000, mini_poz = 1, mini_val_t = 1001000, mini_poz_t = 1;",for(int i = 0 ; i < m; i++){,FALSE,
unused_000600,organizare-mafiota,cpp,1314236901,organizare-mafiota/1314236901.cpp,unreadVariable,style,33,93,Variable 'mini_poz_t' is assigned a value that is never used.,medium,while(q--){,"int x,y, mini_val = 1001000, mini_poz = 1, mini_val_t = 1001000, mini_poz_t = 1;",for(int i = 0 ; i < m; i++){,FALSE,
unused_000601,organizare-mafiota,cpp,1314236901,organizare-mafiota/1314236901.cpp,unreadVariable,style,45,44,Variable 'mini_poz_t' is assigned a value that is never used.,medium,mini_val_t = son_t[i];,mini_poz_t = i;,},FALSE,
unused_000602,organizare-mafiota,cpp,1314236901,organizare-mafiota/1314236901.cpp,unreadVariable,style,49,42,Variable 'mini_poz' is assigned a value that is never used.,medium,mini_val = son[i];,mini_poz = i;,},FALSE,
unused_000603,organizare-mafiota,cpp,1314236920,organizare-mafiota/1314236920.cpp,unreadVariable,style,33,55,Variable 'mini_poz' is assigned a value that is never used.,medium,while(q--){,"int x,y, mini_val = 1001000, mini_poz = 1, mini_val_t = 1001000, mini_poz_t = 1;",for(int i = 0 ; i < m; i++){,FALSE,
unused_000604,organizare-mafiota,cpp,1314236920,organizare-mafiota/1314236920.cpp,unreadVariable,style,33,93,Variable 'mini_poz_t' is assigned a value that is never used.,medium,while(q--){,"int x,y, mini_val = 1001000, mini_poz = 1, mini_val_t = 1001000, mini_poz_t = 1;",for(int i = 0 ; i < m; i++){,FALSE,
unused_000605,organizare-mafiota,cpp,1314236920,organizare-mafiota/1314236920.cpp,unreadVariable,style,45,44,Variable 'mini_poz_t' is assigned a value that is never used.,medium,mini_val_t = son_t[i];,mini_poz_t = i;,},FALSE,
unused_000606,organizare-mafiota,cpp,1314236920,organizare-mafiota/1314236920.cpp,unreadVariable,style,49,42,Variable 'mini_poz' is assigned a value that is never used.,medium,mini_val = son[i];,mini_poz = i;,},FALSE,
unused_000607,organizare-mafiota,cpp,1323078705,organizare-mafiota/1323078705.cpp,unusedVariable,style,15,17,Unused variable: sol,medium,cin >> n >> m >> q;,vector<int> sol;,for (int querry = 0; querry < q; querry++) {,FALSE,
unused_000608,organizare-mafiota,cpp,1323079843,organizare-mafiota/1323079843.cpp,unusedVariable,style,37,17,Unused variable: sol,medium,cin >> n >> m >> q;,vector<int> sol;,for (int querry = 0; querry < q; querry++) {,FALSE,
unused_000609,organizare-mafiota,cpp,1323079843,organizare-mafiota/1323079843.cpp,unusedVariable,style,48,29,Unused variable: dist,medium,,vector<vector<int>> dist;,,FALSE,
unused_000610,organizare-mafiota,cpp,1323388419,organizare-mafiota/1323388419.cpp,unreadVariable,style,82,18,Variable 'd' is assigned a value that is never used.,medium,int get_result() {,"vector<int> d(n + 1, Inf);",vector<int> topsort = topological_sort();,FALSE,
unused_000611,organizare-mafiota,cpp,1323431344,organizare-mafiota/1323431344.cpp,unusedFunction,style,127,14,The function 'print_output' is never used.,high,,void print_output(vector<int> result) {,"ofstream fout(""out"");",FALSE,
unused_000612,organizare-mafiota,cpp,1323431344,organizare-mafiota/1323431344.cpp,unusedPrivateFunction,style,127,14,Unused private function: 'Task::print_output',high,,void print_output(vector<int> result) {,"ofstream fout(""out"");",FALSE,
unused_000613,organizare-mafiota,cpp,1333787279,organizare-mafiota/1333787279.cpp,unreadVariable,style,51,31,Variable 'is_uni_connected' is assigned a value that is never used.,medium,},bool is_uni_connected = true;,bool found;,FALSE,
unused_000614,organizare-mafiota,cpp,1391864412,organizare-mafiota/1391864412.cpp,unreadVariable,style,23,13,Variable 't' is assigned a value that is never used.,medium,"vector<vector<int>> visited(n + 1, vector<int>(n + 1));",int t = 0;,,FALSE,
